instructor_id,name,specialty,employment_type,session_date,course_name,lesson_count,attendee_count,venue,hourly_rate,source_file,lesson_hours,lesson_cost,cost_per_attendee,workload_flag
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-16,ハラスメント防止,1.0,12.0,名古屋オフィス,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,331.83,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-16,ネゴシエーション,1.0,17.0,大阪支社会議室,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,184.76,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-16,プレゼンスキル,1.0,26.0,オンライン(Teams),2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,120.81,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-16,情報セキュリティ研修,1.0,22.0,東京本社A会議室,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,166.27,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-16,コンプライアンス概論,1.0,17.0,オンライン(Zoom),2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,215.18,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-16,コンプライアンス概論,1.0,23.0,オンライン(Teams),2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,159.04,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-16,コンプライアンス概論,1.0,5.0,東京本社A会議室,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,731.6,通常
INS-014,井上彩,語学,正社員,2024-01-17,英語プレゼン,1.0,17.0,大阪支社会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,243.65,通常
INS-014,井上彩,語学,正社員,2024-01-17,TOEIC対策,1.0,29.0,名古屋オフィス,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,142.83,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-17,コーチング入門,1.0,6.0,大阪支社会議室,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,1574.67,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-17,1on1面談スキル,1.0,12.0,オンライン(Teams),6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,787.33,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-17,チームビルディング,1.0,7.0,オンライン(Teams),6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,1349.71,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-17,情報セキュリティ研修,1.0,12.0,新宿研修センター,7153.0,01_instructor_schedule_styleA.csv,1.5,10730.0,894.17,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-17,チームビルディング,1.0,12.0,新宿研修センター,7576.0,01_instructor_schedule_styleA.csv,1.5,11364.0,947.0,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-17,顧客対応基礎,1.0,29.0,大阪支社会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,143.48,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-17,プレゼンスキル,1.0,10.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,416.1,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-17,ネゴシエーション,1.0,24.0,オンライン(Teams),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,173.38,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-17,顧客対応基礎,1.0,27.0,東京本社A会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,154.11,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-17,セキュリティ基礎,1.0,5.0,大阪支社会議室,3840.0,01_instructor_schedule_styleA.csv,1.5,5760.0,1152.0,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-17,Pythonプログラミング入門,1.0,23.0,オンライン(Teams),3840.0,01_instructor_schedule_styleA.csv,1.5,5760.0,250.43,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-17,ハラスメント防止,1.0,25.0,新宿研修センター,3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,185.16,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-17,情報セキュリティ研修,1.0,8.0,オンライン(Teams),3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,578.62,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-17,個人情報保護法,1.0,29.0,大阪支社会議室,3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,159.62,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-17,情報セキュリティ研修,1.0,26.0,オンライン(Zoom),3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,178.04,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-17,顧客対応基礎,1.0,23.0,東京本社A会議室,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,163.91,通常
INS-018,山口遥,語学,外部講師,2024-01-18,英文ビジネスライティング,1.0,20.0,東京本社A会議室,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,403.8,通常
INS-014,井上彩,語学,正社員,2024-01-18,英文ビジネスライティング,1.0,18.0,新宿研修センター,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,230.11,通常
INS-014,井上彩,語学,正社員,2024-01-18,グローバルコミュニケーション,1.0,28.0,オンライン(Zoom),2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,147.93,通常
INS-014,井上彩,語学,正社員,2024-01-18,英文ビジネスライティング,1.0,25.0,大阪支社会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,165.68,通常
INS-014,井上彩,語学,正社員,2024-01-18,グローバルコミュニケーション,1.0,24.0,オンライン(Zoom),2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,172.58,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-18,内部統制基礎,1.0,12.0,東京本社A会議室,7927.0,01_instructor_schedule_styleA.csv,1.5,11890.0,990.83,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-18,コンプライアンス概論,1.0,13.0,名古屋オフィス,7927.0,01_instructor_schedule_styleA.csv,1.5,11890.0,914.62,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-18,内部統制基礎,1.0,12.0,名古屋オフィス,7927.0,01_instructor_schedule_styleA.csv,1.5,11890.0,990.83,通常
INS-012,山田早苗,コンプライアンス,外部講師,2024-01-18,ハラスメント防止,1.0,23.0,オンライン(Zoom),7927.0,01_instructor_schedule_styleA.csv,1.5,11890.0,516.96,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-18,ハラスメント防止,1.0,16.0,大阪支社会議室,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,248.88,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-18,内部統制基礎,1.0,15.0,大阪支社会議室,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,265.47,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-18,ハラスメント防止,1.0,24.0,オンライン(Teams),2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,165.92,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-18,内部統制基礎,1.0,13.0,オンライン(Zoom),2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,306.31,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-18,DX推進セミナー,1.0,11.0,東京本社A会議室,2527.0,01_instructor_schedule_styleA.csv,1.5,3790.0,344.55,通常
INS-014,井上彩,語学,正社員,2024-01-19,グローバルコミュニケーション,1.0,12.0,名古屋オフィス,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,345.17,通常
INS-014,井上彩,語学,正社員,2024-01-19,英語プレゼン,1.0,27.0,新宿研修センター,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,153.41,通常
INS-014,井上彩,語学,正社員,2024-01-19,グローバルコミュニケーション,1.0,14.0,オンライン(Teams),2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,295.86,通常
INS-014,井上彩,語学,正社員,2024-01-19,ビジネス英語,1.0,23.0,大阪支社会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,180.09,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,DX推進セミナー,1.0,16.0,オンライン(Teams),7358.0,01_instructor_schedule_styleA.csv,1.5,11037.0,689.81,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,データ分析基礎,1.0,19.0,大阪支社会議室,7358.0,01_instructor_schedule_styleA.csv,1.5,11037.0,580.89,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,セキュリティ基礎,1.0,14.0,大阪支社会議室,7358.0,01_instructor_schedule_styleA.csv,1.5,11037.0,788.36,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-19,DX推進セミナー,1.0,12.0,東京本社A会議室,7358.0,01_instructor_schedule_styleA.csv,1.5,11037.0,919.75,通常
INS-018,山口遥,語学,外部講師,2024-01-19,TOEIC対策,1.0,29.0,オンライン(Teams),5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,278.48,通常
INS-018,山口遥,語学,外部講師,2024-01-19,グローバルコミュニケーション,1.0,10.0,新宿研修センター,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,807.6,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-19,クラウド活用研修,1.0,23.0,オンライン(Zoom),2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,175.96,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-19,データ分析基礎,1.0,24.0,大阪支社会議室,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,168.62,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-22,個人情報保護法,1.0,13.0,東京本社A会議室,3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,356.08,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-22,個人情報保護法,1.0,6.0,オンライン(Zoom),3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,771.5,通常
INS-007,山本健太,コンプライアンス,契約社員,2024-01-22,内部統制基礎,1.0,14.0,オンライン(Teams),3086.0,01_instructor_schedule_styleA.csv,1.5,4629.0,330.64,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-22,顧客対応基礎,1.0,8.0,東京本社A会議室,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,392.62,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-22,顧客対応基礎,1.0,23.0,大阪支社会議室,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,136.57,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-22,DX推進セミナー,1.0,20.0,東京本社A会議室,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,202.35,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-22,データ分析基礎,1.0,7.0,名古屋オフィス,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,578.14,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-22,セキュリティ基礎,1.0,20.0,東京本社A会議室,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,202.35,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-22,データ分析基礎,1.0,23.0,オンライン(Teams),2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,175.96,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-23,顧客対応基礎,1.0,19.0,名古屋オフィス,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,219.0,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-23,顧客対応基礎,1.0,14.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,297.21,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-23,ネゴシエーション,1.0,18.0,大阪支社会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,231.17,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-23,プレゼンスキル,1.0,23.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,180.91,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-23,チームビルディング,1.0,28.0,東京本社A会議室,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,337.43,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-23,クラウド活用研修,1.0,7.0,新宿研修センター,3840.0,01_instructor_schedule_styleA.csv,1.5,5760.0,822.86,通常
INS-019,斉藤哲也,IT・デジタル,契約社員,2024-01-23,データ分析基礎,1.0,12.0,新宿研修センター,3840.0,01_instructor_schedule_styleA.csv,1.5,5760.0,480.0,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-23,提案型営業,1.0,18.0,名古屋オフィス,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,174.5,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-23,ハラスメント防止,1.0,19.0,東京本社A会議室,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,209.58,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-23,ハラスメント防止,1.0,26.0,新宿研修センター,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,153.15,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-23,情報セキュリティ研修,1.0,13.0,オンライン(Teams),2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,306.31,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-23,情報セキュリティ研修,1.0,23.0,オンライン(Teams),2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,173.13,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-23,内部統制基礎,1.0,25.0,新宿研修センター,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,146.32,通常
INS-004,高橋三郎,コンプライアンス,正社員,2024-01-23,内部統制基礎,1.0,13.0,新宿研修センター,2439.0,01_instructor_schedule_styleA.csv,1.5,3658.0,281.38,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-23,提案型営業,1.0,30.0,大阪支社会議室,2450.0,01_instructor_schedule_styleA.csv,1.5,3675.0,122.5,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-23,DX推進セミナー,1.0,17.0,大阪支社会議室,2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,194.24,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-23,DX推進セミナー,1.0,21.0,オンライン(Zoom),2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,157.24,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-23,データ分析基礎,1.0,20.0,名古屋オフィス,2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,165.1,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-24,顧客対応基礎,1.0,26.0,オンライン(Zoom),2450.0,01_instructor_schedule_styleA.csv,1.5,3675.0,141.35,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-24,提案型営業,1.0,23.0,東京本社A会議室,2450.0,01_instructor_schedule_styleA.csv,1.5,3675.0,159.78,通常
INS-020,池田美穂,営業スキル,正社員,2024-01-24,ネゴシエーション,1.0,29.0,オンライン(Teams),2450.0,01_instructor_schedule_styleA.csv,1.5,3675.0,126.72,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-24,プレゼンスキル,1.0,21.0,オンライン(Teams),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,198.14,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-24,顧客対応基礎,1.0,19.0,大阪支社会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,219.0,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-24,提案型営業,1.0,10.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,416.1,通常
INS-014,井上彩,語学,正社員,2024-01-24,グローバルコミュニケーション,1.0,15.0,大阪支社会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,276.13,通常
INS-014,井上彩,語学,正社員,2024-01-24,英語プレゼン,1.0,26.0,東京本社A会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,159.31,通常
INS-014,井上彩,語学,正社員,2024-01-24,ビジネス英語,1.0,10.0,大阪支社会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,414.2,通常
INS-014,井上彩,語学,正社員,2024-01-24,TOEIC対策,1.0,18.0,オンライン(Teams),2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,230.11,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-25,ネゴシエーション,1.0,21.0,東京本社A会議室,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,149.57,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-25,提案型営業,1.0,26.0,オンライン(Zoom),2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,120.81,通常
INS-010,加藤由美,営業スキル,正社員,2024-01-25,顧客対応基礎,1.0,19.0,名古屋オフィス,2094.0,01_instructor_schedule_styleA.csv,1.5,3141.0,165.32,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-25,個人情報保護法,1.0,16.0,オンライン(Zoom),2736.0,01_instructor_schedule_styleA.csv,1.5,4104.0,256.5,通常
INS-018,山口遥,語学,外部講師,2024-01-25,グローバルコミュニケーション,1.0,14.0,名古屋オフィス,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,576.86,通常
INS-018,山口遥,語学,外部講師,2024-01-25,グローバルコミュニケーション,1.0,27.0,名古屋オフィス,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,299.11,通常
INS-018,山口遥,語学,外部講師,2024-01-25,TOEIC対策,1.0,8.0,東京本社A会議室,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,1009.5,通常
INS-018,山口遥,語学,外部講師,2024-01-25,英語プレゼン,1.0,25.0,オンライン(Zoom),5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,323.04,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-25,顧客対応基礎,1.0,5.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,832.2,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-25,ネゴシエーション,1.0,18.0,東京本社A会議室,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,231.17,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-25,コンプライアンス概論,1.0,19.0,東京本社A会議室,7153.0,01_instructor_schedule_styleA.csv,1.5,10730.0,564.74,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-25,コンプライアンス概論,1.0,25.0,新宿研修センター,7153.0,01_instructor_schedule_styleA.csv,1.5,10730.0,429.2,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,営業データ分析,1.0,20.0,名古屋オフィス,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,188.5,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,ネゴシエーション,1.0,12.0,名古屋オフィス,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,314.17,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,顧客対応基礎,1.0,22.0,新宿研修センター,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,171.36,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-25,プレゼンスキル,1.0,17.0,新宿研修センター,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,221.76,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-26,営業データ分析,1.0,23.0,オンライン(Zoom),2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,163.91,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-26,ネゴシエーション,1.0,26.0,名古屋オフィス,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,145.0,通常
INS-017,清水大輔,営業スキル,正社員,2024-01-26,ネゴシエーション,1.0,9.0,名古屋オフィス,2513.0,01_instructor_schedule_styleA.csv,1.5,3770.0,418.89,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-26,目標管理(MBO),1.0,15.0,新宿研修センター,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,629.87,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-26,1on1面談スキル,1.0,27.0,新宿研修センター,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,349.93,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-26,1on1面談スキル,1.0,23.0,名古屋オフィス,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,410.78,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-26,1on1面談スキル,1.0,12.0,名古屋オフィス,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,787.33,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-26,ハラスメント防止,1.0,20.0,オンライン(Teams),2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,199.1,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-26,データ分析基礎,1.0,20.0,東京本社A会議室,2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,165.1,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-26,クラウド活用研修,1.0,9.0,オンライン(Zoom),2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,366.89,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-26,セキュリティ基礎,1.0,23.0,大阪支社会議室,2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,143.57,通常
INS-009,小林誠,IT・デジタル,正社員,2024-01-26,セキュリティ基礎,1.0,8.0,名古屋オフィス,2201.0,01_instructor_schedule_styleA.csv,1.5,3302.0,412.75,通常
INS-014,井上彩,語学,正社員,2024-01-26,英語プレゼン,1.0,19.0,東京本社A会議室,2761.0,01_instructor_schedule_styleA.csv,1.5,4142.0,218.0,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-26,1on1面談スキル,1.0,9.0,東京本社A会議室,7576.0,01_instructor_schedule_styleA.csv,1.5,11364.0,1262.67,通常
INS-006,渡辺美咲,マネジメント,外部講師,2024-01-26,チームビルディング,1.0,20.0,大阪支社会議室,7576.0,01_instructor_schedule_styleA.csv,1.5,11364.0,568.2,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-26,情報セキュリティ研修,1.0,15.0,オンライン(Teams),2736.0,01_instructor_schedule_styleA.csv,1.5,4104.0,273.6,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-26,ハラスメント防止,1.0,22.0,名古屋オフィス,2736.0,01_instructor_schedule_styleA.csv,1.5,4104.0,186.55,通常
INS-013,松本正樹,コンプライアンス,正社員,2024-01-26,個人情報保護法,1.0,15.0,オンライン(Teams),2736.0,01_instructor_schedule_styleA.csv,1.5,4104.0,273.6,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-29,クラウド活用研修,1.0,8.0,オンライン(Teams),7358.0,01_instructor_schedule_styleA.csv,1.5,11037.0,1379.62,通常
INS-016,林奈央,IT・デジタル,外部講師,2024-01-29,DX推進セミナー,1.0,27.0,東京本社A会議室,7358.0,01_instructor_schedule_styleA.csv,1.5,11037.0,408.78,通常
INS-018,山口遥,語学,外部講師,2024-01-29,ビジネス英語,1.0,6.0,大阪支社会議室,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,1346.0,通常
INS-018,山口遥,語学,外部講師,2024-01-29,TOEIC対策,1.0,16.0,大阪支社会議室,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,504.75,通常
INS-018,山口遥,語学,外部講師,2024-01-29,ビジネス英語,1.0,18.0,新宿研修センター,5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,448.67,通常
INS-018,山口遥,語学,外部講師,2024-01-29,TOEIC対策,1.0,12.0,オンライン(Zoom),5384.0,01_instructor_schedule_styleA.csv,1.5,8076.0,673.0,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-29,プレゼンスキル,1.0,17.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,244.76,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-29,顧客対応基礎,1.0,26.0,新宿研修センター,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,160.04,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-29,提案型営業,1.0,20.0,オンライン(Zoom),2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,208.05,通常
INS-002,佐藤花子,営業スキル,正社員,2024-01-29,提案型営業,1.0,9.0,新宿研修センター,2774.0,01_instructor_schedule_styleA.csv,1.5,4161.0,462.33,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-29,情報セキュリティ研修,1.0,19.0,大阪支社会議室,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,209.58,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-29,内部統制基礎,1.0,26.0,オンライン(Zoom),2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,153.15,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-29,情報セキュリティ研修,1.0,10.0,東京本社A会議室,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,398.2,通常
INS-003,鈴木次郎,コンプライアンス,正社員,2024-01-29,コンプライアンス概論,1.0,19.0,大阪支社会議室,2655.0,01_instructor_schedule_styleA.csv,1.5,3982.0,209.58,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-29,クラウド活用研修,1.0,14.0,新宿研修センター,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,289.07,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-29,DX推進セミナー,1.0,17.0,名古屋オフィス,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,238.06,通常
INS-008,中村真理,IT・デジタル,正社員,2024-01-29,データ分析基礎,1.0,8.0,新宿研修センター,2698.0,01_instructor_schedule_styleA.csv,1.5,4047.0,505.88,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-29,DX推進セミナー,1.0,26.0,名古屋オフィス,2527.0,01_instructor_schedule_styleA.csv,1.5,3790.0,145.77,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-29,DX推進セミナー,1.0,13.0,東京本社A会議室,2527.0,01_instructor_schedule_styleA.csv,1.5,3790.0,291.54,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-29,セキュリティ基礎,1.0,23.0,オンライン(Teams),2527.0,01_instructor_schedule_styleA.csv,1.5,3790.0,164.78,通常
INS-011,吉田拓也,IT・デジタル,正社員,2024-01-29,データ分析基礎,1.0,29.0,オンライン(Teams),2527.0,01_instructor_schedule_styleA.csv,1.5,3790.0,130.69,通常
INS-015,木村隆二,コンプライアンス,外部講師,2024-01-29,コンプライアンス概論,1.0,28.0,名古屋オフィス,7153.0,01_instructor_schedule_styleA.csv,1.5,10730.0,383.21,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-29,チームビルディング,1.0,12.0,オンライン(Teams),6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,787.33,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-29,目標管理(MBO),1.0,11.0,オンライン(Zoom),6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,858.91,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-29,コーチング入門,1.0,13.0,オンライン(Teams),6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,726.77,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-30,リーダーシップ研修,1.0,28.0,名古屋オフィス,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,337.43,通常
INS-005,伊藤四郎,マネジメント,外部講師,2024-01-30,目標管理(MBO),1.0,10.0,新宿研修センター,6299.0,01_instructor_schedule_styleA.csv,1.5,9448.0,944.8,通常
